Age,total_rooms,total_bedrooms,households,median_income,Value
7,1295,295,328,3.2386,500001
7,1518,302,268,5.097,500001
7,3314,638,602,4.3875,500001
7,3009,497,514,4.625,500001
7,2605,474,433,5.0406,500001
7,5159,832,817,5.8704,500001
7,1726,276,310,5.3226,500001
7,1816,365,355,4.235,500001
7,2578,551,528,4.825,500001
7,2576,418,410,5.5218,500001
7,1644,251,267,6.5116,500001
7,1606,240,268,6.0661,500001
7,3349,544,488,6.0074,500001
7,3475,686,653,4.6211,500001
7,1893,338,344,5.225,500001
7,1727,302,273,5.3428,500001
7,6243,1273,1274,3.7462,500001
7,2077,383,389,4.5721,500001
7,1165,333,319,3.6923,500001
7,4371,889,817,4.6786,500001
7,838,295,149,2.875,500001
7,3052,760,728,3.3617,500001
7,4313,717,721,5.7579,500001
7,385,94,92,2.9706,500001
7,3046,678,628,3.9022,500001
7,4342,783,789,4.6146,500001
7,3575,597,559,5.7192,500001
7,4126,1031,975,3.6832,500001
7,2878,478,485,6.2073,500001
7,4405,717,688,5.8151,500001
7,16199,2993,2847,5.8322,500001
7,14917,2708,2606,5.6277,500001
7,5719,1064,1057,5.2879,500001
7,8647,1407,1379,6.5615,500001
7,8112,1376,1348,5.6758,500001
7,10648,1818,1797,6.1047,500001
7,1150,311,245,3.5714,500001
7,14014,2861,2753,6.0824,500001
7,4332,857,829,4.3594,500001
7,1716,312,316,5.5737,500001
7,4981,964,924,4.8962,500001
7,8444,1492,1491,4.6978,500001
7,3028,778,736,4.4259,500001
7,2068,532,495,3.3008,500001
7,1325,274,267,4.5687,500001
7,2563,485,501,3.8179,500001
7,5505,1005,971,5,500001
7,6462,1294,1235,4.3393,500001
7,3746,993,838,4.1387,500001
7,8918,1823,1772,4.8052,500001
7,1949,344,322,4.6349,500001
7,4924,1247,1182,3.168,500001
7,5133,1375,1339,3.1326,500001
7,6647,2098,1903,2.9074,500001
7,5674,748,714,8.3996,500001
7,10687,1540,1520,6.6478,500001
7,1354,192,220,6.629,500001
7,3715,526,538,6.2179,500001
7,2095,342,304,5.761,500001
7,3517,645,585,4.6641,500001
8,2537,382,410,6.7599,500001
8,5106,1207,1108,3.9909,500001
8,2215,475,492,4.2955,500001
8,2949,529,545,4.9615,500001
8,2375,652,586,2.6198,500001
8,2312,496,467,4.7135,500001
8,2277,420,413,4.75,500001
8,2506,387,406,5.4299,500001
8,2829,566,540,4.6,500001
8,3179,703,639,4.1947,500001
8,2332,371,404,5.388,500001
8,3584,715,661,3.9444,500001
8,3046,507,516,5.3283,500001
8,2414,415,453,4.8403,500001
8,4133,744,749,5.1616,500001
8,2791,495,468,4.9167,500001
8,6103,1249,1134,4.1591,500001
8,2572,406,395,5,500001
8,1910,371,357,5.8325,500001
8,1890,303,314,5.7057,500001
8,5405,939,923,5.0423,500001
8,3761,623,613,4.5317,500001
8,3333,511,504,5.4359,500001
8,4925,948,894,5.0824,500001
8,3994,764,763,5.2308,500001
8,5811,1125,1086,4.4107,500001
8,4211,741,734,5.2396,500001
8,5532,973,960,4.7478,500001
8,28258,3864,3701,8.4045,500001
8,4909,577,591,9.7194,500001
8,7441,1588,1466,5.1643,500001
8,4314,676,623,5.3813,500001
8,2016,322,357,6.0878,500001
8,5377,744,760,6.868,500001
8,9167,1373,1404,6.992,500001
8,3087,532,483,4.9118,500001
8,3170,532,515,4.4357,500001
8,2145,369,377,4.9464,500001
8,4209,731,703,5.2882,500001
8,4247,835,823,5.1321,500001
8,4458,922,890,3.9667,500001
8,407,97,100,3.1696,500001
8,6483,1068,1060,5.0838,500001
8,1867,343,338,4.8214,500001
8,2918,672,639,4.1406,500001
8,2316,478,467,3.7364,500001
8,1240,264,236,3.535,500001
8,4458,856,870,5.0739,500001
8,1746,437,404,3.256,500001
8,4572,712,709,6.0667,500001
8,4280,673,681,5.7072,500001
8,6352,1390,1316,4.9867,500001
8,7477,1576,1506,5.1437,500001
8,4638,716,687,5.347,500001
8,4377,668,671,5.7233,500001
8,3816,637,642,4.4697,500001
8,2806,459,444,4.9107,500001
8,4822,845,805,4.2281,500001
8,6473,1027,970,5.0143,500001
8,8072,1050,1062,7.2494,500001
8,1280,209,208,5.1406,500001
8,3166,424,400,8.3337,500001
8,3742,555,559,7.316,500001
8,7397,1137,1115,6.4994,500001
8,1655,223,219,7.2211,500001
8,2456,582,456,4.4087,500001
8,2179,308,299,5.9345,500001
8,1804,254,260,6.177,500001
8,3631,547,520,5.817,500001
8,2876,423,427,6.3132,500001
8,7490,1207,1136,6.3373,500001
8,2234,270,286,7.333,500000
8,1898,239,245,6.2918,500000
8,4070,624,577,6.5214,500000
8,2244,301,324,6.4524,500000
8,2948,471,474,6.0604,500000
8,2034,288,295,6.5285,500000
8,2130,273,285,7.2639,500000
8,9540,1294,1229,7.4353,500000
8,2702,680,642,3.1127,500000
8,522,116,102,2.4896,500000
8,775,134,123,5.0677,500000
8,1565,464,461,2.1187,500000
8,1309,184,172,10.9506,500000
8,5519,833,825,7.0691,500000
8,4337,800,743,5.5,500000
8,1812,294,278,4.9879,500000
8,4719,741,742,6.8132,500000
8,4236,701,663,5.6399,500000
8,3634,664,640,4.1597,500000
8,1569,242,214,5.7519,500000
8,13182,2074,1950,5.6417,500000
8,228,40,42,10.3203,500000
8,127,23,21,4.3472,500000
8,9621,1344,1391,6.6827,500000
8,6159,1510,1241,3.62,500000
8,4290,554,576,7.3588,500000
8,1786,306,279,5.7239,500000
8,404,74,58,4.2083,499100
8,1671,352,252,6.1023,499000
8,5608,1049,1067,3.9864,498800
8,12070,2220,2125,4.8624,498700
8,494,81,85,9.1531,498600
8,5533,943,910,4.7361,498400
8,3956,639,662,5.4324,497600
8,1906,351,319,4.9375,497400
8,3433,711,709,3.3841,496400
8,1687,372,372,3.5532,496400
8,2358,498,461,3.3618,496000
8,2853,588,572,4.3533,495900
8,6296,1082,1047,4.5357,495800
8,3980,736,679,5.7068,495600
8,2647,536,522,3.7212,495600
8,1755,299,263,5.2443,495500
8,1864,357,349,4.2361,495500
8,1078,207,197,3.1856,495500
8,20354,3493,3293,5.4496,495400
8,3112,872,680,3.0222,494700
8,495,112,109,2.6667,494400
8,2157,418,419,3.7301,494000
8,1501,299,288,4.6806,493800
8,8068,1217,1259,5.7907,493400
8,3023,518,468,6.3705,493300
8,2211,344,321,5.2649,493200
8,2163,339,346,6.0797,493000
8,1773,278,269,4.8571,492900
8,1947,418,354,3.8523,492500
8,14701,2210,2232,5.98,492500
8,1364,282,152,2.45,492300
8,2061,465,196,2.2417,492200
8,3045,543,102,3.15,492000
8,3545,702,411,3.4609,491200
8,2944,558,466,3,491200
8,1443,249,181,3.2031,490800
8,2277,474,356,2.5208,490800
8,1564,357,277,2.3549,490400
8,4403,891,433,3.0125,490300
8,1133,254,187,2.05,490000
8,1001,195,157,3.125,489800
8,1783,337,262,2.65,489600
8,1521,309,240,3.5,489000
8,1374,297,288,2.5476,488900
8,1391,246,214,3.9107,488900
8,1473,265,228,4.2917,488500
8,1248,234,216,3.3393,487800
8,1748,322,287,4.3029,487500
8,3998,765,698,2.8125,487200
8,3471,653,600,3.5508,487100
8,2791,492,438,3.2589,487000
8,2084,449,305,3.2937,486900
8,5654,1085,953,3.0465,486800
8,4221,816,743,2.3125,486400
8,1787,347,306,2.525,485700
8,2144,420,381,3.175,485400
8,1538,305,267,2.6078,485300
8,3750,691,603,2.7399,485300
8,3267,614,566,2.7236,485100
8,1257,231,213,4.4531,485000
8,1341,256,242,3.2135,485000
8,9831,1921,1775,3.1142,485000
8,6010,1116,1149,3.0068,484700
8,7653,1578,1494,3.0905,484600
8,5273,1177,1199,1.9362,484600
8,2351,620,548,2.3155,484100
8,7254,1785,1667,2.0094,483800
8,10265,1860,1906,3.07,483700
8,14631,3298,3262,1.6785,483600
8,1707,296,297,3.6625,483500
8,1651,309,293,3.5046,483300
8,1737,290,265,3.9,483300
8,568,127,129,1.8095,483300
8,1139,265,264,2.2833,483300
8,2901,689,632,1.5633,483300
8,444,80,98,3.4191,483300
8,3425,827,758,0.9393,483100
8,3494,843,784,1.1019,482900
8,4362,1053,1000,1.7284,482700
8,2976,599,560,2.2621,482200
8,3263,604,594,2.575,481500
8,2551,378,374,4.3309,481500
8,7744,1375,1365,3.0253,481300
8,2236,372,379,3.2016,480800
8,7212,1355,1264,3.1125,480800
8,5690,1189,1077,3.0625,480600
8,140,28,29,2.125,480100
8,2923,659,626,2.2925,479700
8,677,152,154,1.6797,479500
8,502,100,100,1.5481,479000
8,857,232,198,0.987,478600
8,1457,389,342,0.9566,478500
8,957,263,223,1.3672,478400
8,1741,401,377,2.0064,477800
8,7272,1559,1524,1.6911,477700
8,1890,420,383,1.6827,477600
8,5051,1054,980,1.5863,477300
8,2242,517,449,1.7426,477300
8,2978,694,679,1.5064,477300
8,1222,250,281,2.0288,477200
8,5103,825,810,4.5032,477100
8,2741,451,437,3.7007,477100
8,1453,299,286,3.5735,476900
8,549,105,94,3.5375,476700
8,2202,422,403,2.8306,476400
8,3759,,600,4.712,476300
8,1535,279,272,2.3833,475800
8,1465,278,250,3.0625,475000
9,2867,559,449,2.7143,475000
9,3996,748,728,3.5189,475000
9,858,262,27,2.4028,475000
9,1468,285,235,2.3036,475000
9,1527,269,261,2.8657,475000
9,4591,904,812,2.2419,475000
9,1742,307,312,2.4537,475000
9,3835,727,658,2.5374,474700
9,1958,369,354,2.3507,474600
9,3744,699,660,2.3079,474600
9,3974,727,634,2.6147,474300
9,2672,533,532,2.567,474300
9,743,171,168,1.625,474100
9,2754,570,543,1.4048,474000
9,945,205,207,2.1838,473500
9,1503,343,296,1.875,473400
9,1612,313,303,2.963,473000
9,1677,327,309,2.6823,472800
9,790,137,152,2.1912,472700
9,2221,459,440,2.0458,472700
9,1535,276,273,2.3068,472700
9,2636,523,465,2.7863,472200
9,1384,257,232,2.0882,472100
9,2487,485,453,3.1061,472000
9,1676,332,318,1.7875,471600
9,908,206,211,2.2,471400
9,2263,497,455,2.3403,471400
9,2447,556,556,1.8245,471300
9,2431,512,427,2.5428,470800
9,1759,366,359,1.8125,470800
9,1599,318,303,3,470800
9,2598,482,490,2.8182,470500
9,2063,559,529,1.7788,470000
9,1173,261,258,1.0625,470000
9,1296,296,257,1.8616,470000
9,1808,334,335,2.3711,469900
9,2748,556,514,3.066,469900
9,3502,655,613,2.9625,469800
9,2836,522,512,3.13,469400
9,1619,292,285,2.4623,469100
9,1646,330,344,2.3798,468800
9,2888,591,499,1.9766,468800
9,1677,345,330,2.3958,468800
9,1896,408,334,1.6948,468000
9,1583,331,306,2.3895,467700
9,2828,610,391,2.8871,467600
9,632,148,102,2.3684,467600
9,1483,284,211,1.4896,467600
9,2490,527,497,2.3917,466900
9,818,197,197,1.7708,466700
9,1957,429,397,1.7308,466700
9,1733,421,415,1.5771,466700
9,886,204,205,2.1467,466700
9,5549,1000,919,2.9562,466400
9,848,153,155,3.9028,466100
9,1652,325,292,3.0446,465800
9,1554,242,230,3.2174,465800
9,3720,636,607,2.6921,465700
9,1806,293,295,4.5156,465600
9,1030,161,159,2.4821,465000
9,1028,185,186,2.9688,464600
9,3585,757,765,2.502,464600
9,3085,610,575,2.334,464300
9,1551,353,310,2.0357,463800
9,827,198,161,0.8024,463700
9,1050,288,260,1.1607,463600
9,1064,245,190,1.3654,463500
9,1885,385,347,1.6352,463500
9,2023,469,436,1.5714,462900
9,2409,490,479,1.9956,462800
9,1865,372,385,1.6389,462700
9,1947,383,337,2.1658,462200
9,2105,416,385,1.6346,461600
9,1610,324,323,1.8661,461500
9,1387,325,289,1.4833,461400
9,202,54,40,0.8252,461300
9,3215,827,737,1.0585,461300
9,1438,310,275,1.3289,461200
9,1537,329,274,1.5313,461100
9,2896,596,617,1.8047,460400
9,1724,315,302,2.4952,460200
9,461,107,90,2.2045,460100
9,2505,468,429,2.9965,460000
9,1462,241,231,3.2833,460000
9,1217,238,233,2.6563,460000
9,2628,494,468,2.0455,459600
9,2278,523,475,1.3611,459600
9,1340,255,239,2.6071,459200
9,1434,283,289,1.7727,459200
9,2119,389,374,2.3566,458600
9,3659,735,667,2.425,458600
9,189,34,37,3.0208,458500
9,720,150,138,2.5313,458500
9,2515,482,462,2.1776,458300
9,2599,502,502,1.9943,458300
9,1003,251,227,1.7552,458300
9,1217,224,187,2.6607,457800
9,812,154,142,2.7891,457800
9,2220,471,428,2.3224,457700
9,1852,373,365,1.7885,457500
9,1210,243,242,1.91,457400
9,2330,495,470,2.0474,457300
9,842,186,165,1.8355,457300
9,2596,435,409,2.3243,457200
9,1019,192,185,2.5259,457200
9,1432,284,275,2.2813,457100
9,1814,342,323,2.1728,456900
9,1687,327,334,2.4943,456900
9,1105,180,166,3.3929,456600
9,4221,781,697,2.3816,456500
9,1566,325,291,2.5,456300
9,2745,559,491,2.3654,456300
9,1199,224,199,2.9063,456300
9,736,148,140,2.2875,456200
9,7450,1475,930,2.6528,456100
9,3758,715,615,3,455900
9,1003,235,190,2.9821,455500
9,3120,641,526,2.0472,455400
9,2029,387,364,4.0109,455400
9,3585,680,598,3.636,455300
9,7188,1288,1115,3.8488,455000
9,3095,681,546,2.1382,454800
9,2685,543,492,2.5473,454400
9,2967,611,564,2.0417,454300
9,4110,847,706,2.6417,454100
9,763,161,125,2.4583,454100
9,1326,307,237,2.6667,453800
9,1435,294,267,2.5667,453800
9,2912,663,411,2.7344,453700
9,1463,338,226,3.024,453600
9,1411,312,230,1.625,453400
9,1504,358,250,2.2604,453400
9,4300,845,609,2.8208,453100
9,3757,722,223,3.75,452800
9,2962,546,103,4.4063,452800
9,5497,1056,408,2.9821,452600
9,4401,829,383,2.6942,452600
9,4495,856,459,2.5352,452300
9,3486,695,124,3.3542,452100
9,3297,662,97,3.075,452100
9,1568,369,33,3.125,452100
9,1096,218,199,2.7841,451800
9,1548,323,286,2.9489,451700
9,3832,774,747,2.2754,451500
9,6440,1204,1142,2.7137,451400
9,1446,295,281,3.2625,451400
9,224,38,45,3.017,451300
9,266,62,49,2.25,451300
9,1064,174,147,3.125,451300
9,4169,895,810,2.331,451100
9,1064,230,175,2.875,450800
9,2791,552,476,2.5625,450700
9,1629,386,214,1.7463,450700
9,1592,372,307,2.2679,450700
9,1989,392,396,2.5556,450400
9,1214,250,249,2.4559,450400
9,701,130,89,2.1845,450400
9,3144,694,482,3.4402,450000
9,2549,596,500,3.6694,450000
9,2019,411,326,3.2619,450000
9,9217,1522,1272,5.0016,450000
9,7957,1314,1293,4.9618,450000
9,7105,1143,1088,5.0468,450000
9,3388,599,575,3.6411,450000
9,3079,519,512,5.1041,450000
9,3861,718,707,3.3558,450000
9,1046,195,164,4.375,450000
9,1014,225,238,1.6554,450000
9,1710,320,300,2.8828,450000
9,1850,441,403,3.8125,450000
9,2396,452,465,3.2813,450000
9,2055,358,350,4.7426,450000
9,1962,291,267,4.8958,450000
9,2005,405,403,2.2216,450000
9,4980,774,763,5.7104,450000
9,3258,612,558,4.6587,450000
9,2479,394,350,5.1017,450000
9,14684,2252,1722,6.9051,450000
9,1428,287,287,3.691,450000
9,1999,415,320,4.4583,450000
9,2273,495,447,2.2532,450000
9,1942,430,393,2.2361,450000
9,1124,245,226,2.2639,450000
9,176,43,40,2.2361,450000
9,1017,253,266,2.1719,450000
9,1120,281,239,1.5988,450000
9,3018,606,568,3.4722,450000
9,66,22,21,0.536,450000
9,2688,469,422,4.4491,450000
9,4032,814,618,3.1728,450000
9,3090,593,566,3.6118,450000
9,3184,581,548,2.7234,450000
9,3058,567,523,3.5179,450000
9,2371,375,396,5.3245,450000
9,2983,534,510,3.9861,448300
9,2807,445,437,4.8194,448100
9,2331,359,340,5.1435,447700
9,3995,605,607,5.0164,447400
9,1265,254,247,2.6364,447400
9,2070,452,420,2.8466,447300
9,2724,579,540,2.905,447100
9,3268,567,565,4.4583,446900
9,3364,570,566,4.2647,446800
9,2269,584,542,2.0411,446800
9,6365,1646,1458,2.5495,446700
10,1710,288,259,4.8359,446600
10,1150,174,174,4.9167,446600
10,1970,296,279,4.4853,446600
10,2741,449,460,4.7566,446400
10,2572,738,684,1.7161,446200
10,4545,952,901,3.3625,446200
10,2380,385,388,4.6029,446100
10,2919,462,453,5.6779,446000
10,1141,234,213,2.5893,445900
10,4156,609,586,5.6506,445700
10,3646,534,535,5.7321,445700
10,2738,475,459,3.5368,445600
10,3077,465,446,5.5,445400
10,5623,780,716,5.4409,445200
10,2769,619,469,4.1111,445000
10,1489,331,259,1.2024,444700
10,242,59,54,1.3958,444500
10,2264,439,476,2.7083,444500
10,1225,250,231,2,444400
10,2982,689,608,2.0034,444300
10,2112,466,382,2.5737,444200
10,2707,550,545,3.3371,444100
10,1560,369,372,3.6154,444100
10,3644,746,678,3.1389,444000
10,2605,440,408,4.1947,443900
10,5329,1284,1202,2.7374,443800
10,4114,743,722,4.2227,443800
10,721,117,129,5.3098,443800
10,4075,927,849,3.5857,443600
10,3216,464,453,5.25,443600
10,2171,597,461,4.1016,443300
10,3787,515,507,5.5676,443300
10,2713,442,415,4.8542,443000
10,2203,312,311,4.9783,442900
10,3639,751,641,3.0042,442900
10,1497,360,341,2.1417,442900
10,2604,454,481,4.6628,442700
10,2750,479,484,5.102,442500
10,1000,188,212,4.0972,442100
10,3779,766,722,3.5129,442100
10,1930,363,322,4.1094,442100
10,2677,368,375,6.0497,442100
10,1632,248,262,6.1237,442000
10,2294,389,365,5.3363,441900
10,1524,286,308,5.1337,441700
10,5526,,1012,4.0767,441700
10,1654,478,420,1.4871,441400
10,2691,542,505,3.016,441400
10,3360,833,810,2.1013,441100
10,5765,1170,1131,2.7907,441100
10,2176,464,434,3.5436,441000
10,1840,355,338,4.2067,440900
10,2966,558,527,3.4817,440900
10,2505,554,498,2.5833,440900
10,3685,685,649,3.7043,440500
10,2810,518,503,3.3661,440300
10,1465,247,237,4.8693,440100
10,2341,408,431,6.0424,440000
10,1625,432,385,2.0523,439900
10,118,34,30,2.5795,439800
10,2378,508,451,2.9583,439300
10,2123,494,474,1.8523,439200
10,1760,341,316,4.5,439200
10,1262,309,298,2.1974,439100
10,2821,652,640,2.5481,439100
10,1800,290,277,5.1265,439000
10,1313,306,231,3.1711,438900
10,1345,272,283,3.3831,438800
10,6992,1404,1334,4.2042,438500
10,1300,263,239,3.9519,438500
10,1738,355,363,3.609,438400
10,2225,367,381,4.1189,438400
10,1742,339,345,3.8824,438300
10,4308,824,776,3.6523,438300
10,978,202,184,3.625,438100
10,10191,1882,1789,5.2015,438000
10,3424,583,543,5.76,438000
10,4657,739,732,5.0509,437900
10,3073,506,493,5.4496,437500
10,3913,710,676,5.1297,437500
10,2864,514,507,4.3875,437400
10,2643,439,467,6.6579,437400
10,5303,779,727,6.9961,437300
10,4371,679,660,6.135,437100
10,5381,871,872,5.6875,436800
10,1660,277,261,4.675,436700
10,4326,655,646,5.6931,436700
10,3796,650,611,4.3571,436600
10,1374,206,235,6.3699,436400
10,3310,574,597,4.5401,436400
10,6915,1639,1468,4.0154,436400
10,1705,353,341,3.7262,436100
10,1692,290,289,5.0172,436100
10,1784,313,304,4.2917,435900
10,9135,1534,1502,6.0859,435900
10,2213,386,370,4.7386,435800
10,2199,388,385,4.5893,435700
10,3173,548,536,5.0672,435700
10,1043,157,148,4.8702,435700
10,1217,199,194,5.0445,435200
10,7136,1691,1507,3.9816,435200
10,1408,277,269,4.175,435100
10,4162,1194,1185,2.5459,435100
10,4005,972,893,2.5268,435000
10,2639,488,476,3.5057,435000
10,1260,276,221,2.892,434800
10,4043,689,662,5.0761,434800
10,2185,357,366,4.725,434700
10,1454,234,258,4.475,434700
10,1339,209,209,6.0265,434700
10,6895,1022,1022,6.1922,434500
10,3077,733,709,3.2484,434500
10,1504,279,267,3.2,434500
10,2765,495,441,4.125,434500
10,60,10,19,6.1359,434400
10,2445,469,474,2.8043,434000
10,1319,316,269,1.8229,433800
10,2476,472,393,3.7333,433800
10,1085,217,232,2.3462,433300
10,1209,477,482,1.3894,433300
10,974,316,286,2.3152,433300
10,3577,581,593,5.7295,433300
10,3228,562,588,4.5707,433300
10,2675,541,480,3.8897,433300
10,2842,567,535,3.6042,433300
10,2965,533,472,4.6375,433000
10,3103,537,566,4.9022,432900
10,2247,416,397,4.45,432800
10,1755,327,350,4.59,432700
10,1254,252,217,3.4531,432600
10,1476,336,297,3.5179,432500
10,2001,373,370,4.317,432400
10,1013,169,173,5.1118,432400
10,2491,428,431,5.1021,432200
10,3012,527,512,3.6449,432100
10,1797,401,369,2.8456,431900
10,1474,343,331,3.4187,431800
10,4035,641,659,5.4607,431800
10,2030,337,341,5.0915,431800
10,2293,411,399,4.4536,431800
10,2839,428,443,6.2135,431600
10,1192,201,172,4.9219,431400
10,404,77,88,4.525,431400
10,1256,267,252,4.0507,431300
10,1900,401,351,3.7841,431000
10,2739,393,374,6.1436,431000
10,1691,289,296,6.1168,430900
10,1330,183,205,5.0092,430900
10,1433,290,313,4.7891,430900
10,1838,273,270,5.2145,430800
10,3418,740,676,3.6133,430600
10,2987,,540,3.65,430500
10,1977,264,273,5.7512,430300
10,2714,390,409,5.9617,430200
10,2738,428,430,5.2442,430200
10,2823,509,474,5.1333,430100
10,3320,589,543,4.6071,430000
10,3364,666,678,3.7,430000
10,4071,713,647,4.5833,429300
10,3216,765,715,3.0859,429200
10,4253,709,662,5.431,429100
10,5048,1122,1014,3.1573,429000
10,3324,479,461,7.6166,429000
10,2756,423,426,5.5872,428600
10,6290,854,820,6.7371,428600
10,2984,406,397,6.7821,428500
10,3259,498,478,5.3794,428300
10,2342,436,416,4,427700
10,1613,338,336,3.25,427600
10,2470,626,573,2.9861,427600
10,3968,931,903,2.9915,427500
10,2913,723,693,2.9097,427300
10,6445,1839,1735,2.5841,427300
10,1323,245,261,3.1968,427200
10,1143,346,298,2.2411,426900
10,2190,384,401,3.8456,426900
10,1207,252,252,3.6964,426800
10,2587,729,623,1.837,426500
10,3513,791,694,3.1838,426400
10,563,107,123,5.4482,426100
10,3866,539,513,6.0901,426100
10,2615,368,366,6.6727,426000
10,2636,691,627,2.1083,425900
10,3287,793,716,3.1719,425900
10,1205,260,272,2.4519,425800
10,1955,313,317,4.9485,425500
10,3526,510,508,5.6642,425500
10,3516,661,623,4.2569,425100
10,3741,,499,6.7061,425000
10,3192,612,594,4.125,425000
10,1619,224,220,6.0704,425000
10,2077,298,292,6.3809,425000
10,2214,256,239,6.8145,425000
10,2652,335,334,7.5898,425000
10,1653,334,328,3.1406,425000
10,5732,873,888,5.6292,425000
10,2105,354,365,4.6602,425000
10,866,138,133,4.7188,425000
10,5175,1213,1091,2.85,425000
10,5541,776,737,5.5777,424600
10,4712,624,615,6.0918,424400
10,4274,1153,881,4.0473,424000
